name,location,cost,image1,image2,image3,number
Prodej bytu 3+kk 72 m²,"Františka Jansy, Praha 10 - Dolní Měcholupy",8 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/wEgNaB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/HVxNLP.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/oNrNOj.jpeg?fl=res,400,300,3|shr,,20|jpg,90",374
Prodej bytu 3+kk 72 m²,"Františka Jansy, Praha 10 - Dolní Měcholupy",8 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LI/ygdNDI.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/r3pNDJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/hfrNfJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",375
Prodej bytu 1+kk 29 m²,"Nádražní, Praha 5 - Smíchov",5 600 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/ghvNL6.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/m0tNSl.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/yeMNa2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",376
Prodej bytu 3+kk 139 m²,"Tupolevova, Praha 9 - Letňany",12 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kp/V6MNTJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/5RBNDl.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/BT2Nam.jpeg?fl=res,400,300,3|shr,,20|jpg,90",377
Prodej bytu 2+1 55 m²,"Pardubická, Chrudim - Chrudim IV",3 720 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jp/hREBPzy.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jj/sEvBQAZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jp/zOqBPzz.jpeg?fl=res,400,300,3|shr,,20|jpg,90",378
Prodej bytu 4+kk 164 m²,"Popovičky - Nebřenice, okres Praha-východ",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/7ZABh0C.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/WcbBh9t.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/GXTBhwB.jpeg?fl=res,400,300,3|shr,,20|jpg,90",379
Prodej bytu 3+kk 91 m²,"Rudoltice, okres Ústí nad Orlicí",3 979 500 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/nmsRCz.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/DV5RK3.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/FkzRTq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",380
Prodej bytu 1+1 36 m²,"Veleslavínská, Praha 6 - Veleslavín",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QK_Jq/p5hTwx.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jq/4KETwy.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Ll/fcbBBA.jpeg?fl=res,400,300,3|shr,,20|jpg,90",381
Prodej bytu 3+kk 83 m²,"Rozvojová zóna, Janovice nad Úhlavou",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QK_Jp/pBrcir.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KA/sApoy1.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Ji/db0BnMi.jpeg?fl=res,400,300,3|shr,,20|jpg,90",382
Prodej bytu 2+kk 65 m²,"Zborovská, Praha 5 - Malá Strana",7 200 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/6ZrRFa.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/F4YRK9.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/yl6Q9W.jpeg?fl=res,400,300,3|shr,,20|jpg,90",383
Prodej bytu 2+1 48 m²,"Sídliště SHD, Bílina - Teplické Předměstí",1 100 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/wk7Q68.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/zxqREQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/DuWRFT.jpeg?fl=res,400,300,3|shr,,20|jpg,90",384
Prodej bytu 1+1 50 m²,"Luční, Vimperk - Vimperk II",1 799 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/xikRPI.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/FkiREN.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/b0iQ8f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",385
Prodej bytu 2+kk 60 m²,"Dolní Dunajovice, okres Břeclav",3 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LG/yX2w9g.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Js/CROX0c.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KC/5b2xe4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",386
Prodej bytu 2+kk 60 m²,"Česká, Pavlov",8 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/aZZBCL.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/ACW89.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/SwB5q.jpeg?fl=res,400,300,3|shr,,20|jpg,90",387
Prodej bytu 3+kk 66 m²,"Republikánské obrany, Mikulov",4 680 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LI/OPzGJo.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/KD6GoK.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/MlbGXN.jpeg?fl=res,400,300,3|shr,,20|jpg,90",388
Prodej bytu 3+kk 95 m²,"Za Novákovou zahradou, Praha 9 - Satalice",7 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_ML/htBL9x.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/RdMMDn.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/pttLzB.jpeg?fl=res,400,300,3|shr,,20|jpg,90",389
Prodej bytu 2+kk 68 m²,"Hasilova, Praha 5 - Stodůlky",8 700 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/n5WRTm.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/iWpRQA.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/kUdRTn.jpeg?fl=res,400,300,3|shr,,20|jpg,90",390
Prodej bytu 2+kk 101 m² (Mezonet),"Petrská, Praha 1 - Nové Město",22 138 750 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/xUr8BO.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/m8S8FN.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/vY28M3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",391
Prodej bytu 4+kk 188 m² (Podkrovní),"U Pernikářky, Praha 5 - Smíchov",19 875 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/6sPB4Gy.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/DhYB4TO.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/ZkNB4Ua.jpeg?fl=res,400,300,3|shr,,20|jpg,90",392
Prodej bytu 2+kk 43 m²,"Děčínská, Praha - Střížkov",4 767 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LI/mscLrY.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/6V3Lw0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/wxdL4h.jpeg?fl=res,400,300,3|shr,,20|jpg,90",393
Prodej bytu 2+kk 53 m²,"Plzeňská, Praha",7 390 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/KXIB4Zz.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/gN3B4Hn.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/N3BB4UI.jpeg?fl=res,400,300,3|shr,,20|jpg,90",394
Prodej bytu 2+kk 50 m²,"Janovského, Praha 7 - Holešovice",7 300 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_ML/CjjL9U.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/3vFL1i.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/4liLtl.jpeg?fl=res,400,300,3|shr,,20|jpg,90",395
Prodej bytu 2+kk 47 m²,"Lubenská, Rakovník - Rakovník II",3 295 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KE/JSvRCg.mpo?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/qJuQ9H.mpo?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/0h4RCf.mpo?fl=res,400,300,3|shr,,20|jpg,90",396
Prodej bytu 2+kk 52 m²,"Vídeňská, Brno - Štýřice",4 790 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/iu7Cez.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/K1SCj3.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/G2lCga.jpeg?fl=res,400,300,3|shr,,20|jpg,90",397
Prodej bytu 5+kk 265 m²,"Pařížská, Praha - Praha 1",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QO_K0/I6kCDiY.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jn/4P3RVG.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J4/Umj17H.jpeg?fl=res,400,300,3|shr,,20|jpg,90",398
Prodej bytu 2+kk 43 m²,"Hábova, Praha - Stodůlky",7 578 049 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kc/pF5BiVP.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J5/DSOBEHw.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/GcdB2Ji.jpeg?fl=res,400,300,3|shr,,20|jpg,90",399
Prodej bytu 1+kk 53 m²,"Vršní, Praha 8 - Kobylisy",6 661 377 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_K7/2fLBPqa.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_K7/7CNBPqb.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K2/gHMDC4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",400
Prodej bytu 1+1 37 m²,"Na Výšině, Ústí nad Labem - Neštěmice",820 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/sAKBU5.mpo?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/0IgBUw.mpo?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/YR2BUU.mpo?fl=res,400,300,3|shr,,20|jpg,90",461
Prodej bytu 2+kk 49 m²,"Kolínská, Praha 3 - Vinohrady",7 590 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kp/UmkGzD.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/nrhG2z.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/pGgGuM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",462
Prodej bytu 3+1 76 m²,"Ibsenova, Brno - Lesná",5 700 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/d6xcbR.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/AjPcgZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/mM8ccg.jpeg?fl=res,400,300,3|shr,,20|jpg,90",463
Prodej bytu 2+kk 59 m²,"Školská, Praha 1 - Nové Město",9 290 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KB/c9dBBSK.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/ALll0J.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K5/QCr4b1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",464
Prodej bytu 2+1 76 m²,"Ke Koulce, Praha 5 - Smíchov",9 390 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lm/QkDBcpc.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lm/pYiBcpd.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Js/K5GLR0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",465
Prodej bytu 3+1 98 m²,"Školská, Praha 1 - Nové Město",12 590 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jq/RLPBBm9.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jl/oTBmZi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K5/wTg4cE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",466
Prodej bytu 2+kk 50 m²,"V zahradách, Praha 8 - Libeň",5 290 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LF/gtyWWh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Ll/zHkESp.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LF/igVWWi.jpeg?fl=res,400,300,3|shr,,20|jpg,90",467
Prodej bytu 2+kk 58 m²,"Nad malým mýtem, Praha 4 - Braník",5 250 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/VLpBap7.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/L0EBavF.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/KPZBaoD.jpeg?fl=res,400,300,3|shr,,20|jpg,90",468
Prodej bytu 1+kk 36 m²,"Nad malým mýtem, Praha 4 - Braník",2 890 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/JKpBaqK.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/l3CBa1N.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/zWBBa1O.jpeg?fl=res,400,300,3|shr,,20|jpg,90",469
Prodej bytu 2+kk 67 m²,"Ke Koulce, Praha 5 - Smíchov",8 690 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/LDhB13U.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/cTlB16L.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/WYJB14O.jpeg?fl=res,400,300,3|shr,,20|jpg,90",470
Prodej bytu 3+kk 78 m²,"Ke Koulce, Praha 5 - Smíchov",10 290 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jr/hYSWjf.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Km/3LoBlMZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jr/aakWjg.jpeg?fl=res,400,300,3|shr,,20|jpg,90",471
Prodej bytu 3+1 104 m²,"Kolínská, Praha 3 - Vinohrady",11 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jg/KQVKVJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Le/KQaKA1.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K0/Objv77.jpeg?fl=res,400,300,3|shr,,20|jpg,90",472
Prodej bytu 1+kk 42 m²,"Božkovská, Plzeň - Východní Předměstí",2 830 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K5/kKf4cP.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J7/DgJBBsm.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/e1Ul0Z.jpeg?fl=res,400,300,3|shr,,20|jpg,90",473
Prodej bytu 2+kk 53 m²,"Nad obcí I, Praha 4 - Krč",6 660 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/0wsB2QU.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/5wlB2eB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/GoLB2eC.jpeg?fl=res,400,300,3|shr,,20|jpg,90",474
Prodej bytu 3+kk 56 m²,"Rudé armády, Kostelec nad Orlicí",2 599 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/35bQ96.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/albQxh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/lyeQ7M.jpeg?fl=res,400,300,3|shr,,20|jpg,90",475
Prodej bytu 2+kk 52 m²,"Hábova, Praha - Stodůlky",7 424 889 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jk/Oj1BqEj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jk/OUWBqEk.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jk/pBRBqEm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",476
Prodej bytu 2+kk 55 m²,"Pod lázní, Praha 4 - Nusle",7 800 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/vUvBYU5.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/Z2tBYYg.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/S6zBYf6.jpeg?fl=res,400,300,3|shr,,20|jpg,90",477
Prodej bytu 4+kk 102 m²,"náměstí Osvoboditelů, Praha 5 - Radotín",15 693 124 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/hlzBVFn.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/W2ZBU7T.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/JF8BU03.jpeg?fl=res,400,300,3|shr,,20|jpg,90",478
Prodej bytu 2+1 60 m²,"Sibiřská, Ústí nad Labem - Neštěmice",1 390 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MB/xtvUmw.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jl/zCbUjM.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jl/kZ0UjO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",479
Prodej bytu 3+1 72 m²,"Dr. Horákové, Ústí nad Labem - Krásné Březno",2 390 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/BcTB5VL.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/AK3B5VM.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/yb0B5c0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",480
Prodej bytu 2+kk 51 m²,"Štanderova, Praha 9 - Letňany",6 890 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/5YSOM0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/ImQOPH.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/ivjOLa.jpeg?fl=res,400,300,3|shr,,20|jpg,90",481
Prodej bytu 3+kk 57 m²,"U Stadionu, Mladá Boleslav - Mladá Boleslav II",4 750 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KE/yr5Lg6.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/7PlLnc.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/RJCLmT.jpeg?fl=res,400,300,3|shr,,20|jpg,90",482
Prodej bytu 4+kk 153 m²,"Na pomezí, Praha 5 - Košíře",28 000 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/YgrB88Y.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/14zB82L.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/ls3B9MM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",483
Prodej bytu 2+1 55 m²,"Žalanského, Praha 6 - Řepy",6 090 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/33dQ2T.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/ca9RCi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/KmIQvU.jpeg?fl=res,400,300,3|shr,,20|jpg,90",484
Prodej bytu 4+1 113 m² (Mezonet),"Bolkovská, Trutnov - Libeč",3 590 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/2qvQwC.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/4ABQ2G.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/H6lRCZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",485
Prodej bytu 1+kk 29 m²,"J. Valčíka, Otrokovice - Kvítkovice",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QM_Kp/DqEQ2r.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/6n9QuV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/vKHQ1R.jpeg?fl=res,400,300,3|shr,,20|jpg,90",486
Prodej bytu 3+kk 57 m²,"Vrbčanská, Praha 10 - Strašnice",6 800 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_ML/GJpKos.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/bZvKl4.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/YMdKbi.jpeg?fl=res,400,300,3|shr,,20|jpg,90",487
Prodej bytu 3+kk 61 m²,"Augustina Lukeše, Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem",5 811 215 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/VH3tsk.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/jq8thR.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/BAHto3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",488
Prodej bytu 3+1 75 m²,"Josefy Faimonové, Brno - Líšeň",5 850 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LI/W6wQqY.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/HVKQ2P.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/iWnQqZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",489
Prodej bytu 2+kk 58 m²,"Hábova, Praha - Stodůlky",8 870 750 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jo/BL6QTY.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_K7/bHDBIhe.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MD/Hi9BaWw.jpeg?fl=res,400,300,3|shr,,20|jpg,90",490
